danceability,energy,key,mode,instrumentalness,bpm,valence,title,artist,year,popularity,link,image,genre,uri,adj_key
0.652,0.749,0,1,0.0,94.103,0.651,Love On Top,Beyoncé,2011,72,https://open.spotify.com/track/1z6WtY7X4HQJvzxC4UgkSf,https://i.scdn.co/image/ab67616d00001e02ff5429125128b43572dbdccd,r&b,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,0.0
0.776,0.603,5,1,6.25e-05,96.888,0.921,All I Want Is You (feat. J. Cole),"Miguel, J. Cole",2010,71,https://open.spotify.com/track/5VA4Ispp52EA1sOqzMz3Av,https://i.scdn.co/image/ab67616d00001e02d5a8395b0d80b8c48a5d851c,r&b,spotify:track:5VA4Ispp52EA1sOqzMz3Av,5.0
0.574,0.123,1,1,0.00111,115.431,0.117,Session 32,Summer Walker,2018,71,https://open.spotify.com/track/2ktg2oZDyFAX3iY1QNkXl5,https://i.scdn.co/image/ab67616d00001e020996eb30f4f33cb772663238,r&b,spotify:track:2ktg2oZDyFAX3iY1QNkXl5,1.0
0.704,0.487,9,0,8.64e-05,121.726,0.313,Tadow,"Masego, FKJ",2018,71,https://open.spotify.com/track/51rPRW8NjxZoWPPjnRGzHw,https://i.scdn.co/image/ab67616d00001e02f1814f1b76df2fa196e4f45e,r&b,spotify:track:51rPRW8NjxZoWPPjnRGzHw,21.0
0.61,0.458,9,1,0.000103,192.099,0.246,Pretty Little Fears (feat. J. Cole),"6LACK, J. Cole",2018,70,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,https://i.scdn.co/image/ab67616d00001e02e1530b42603367fdb2208d88,r&b,spotify:track:4at3d5QWnlibMVN75ECDrp,9.0
0.399,0.0969,6,1,0.000168,109.54,0.0758,Godspeed,Frank Ocean,2016,70,https://open.spotify.com/track/34xTFwjPQ1dC6uJmleno7x,https://i.scdn.co/image/ab67616d00001e02c5649add07ed3720be9d5526,r&b,spotify:track:34xTFwjPQ1dC6uJmleno7x,6.0
0.477,0.61,11,0,0.0,79.882,0.358,Trip,Ella Mai,2018,70,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA,https://i.scdn.co/image/ab67616d00001e027ce0faf0620ab9c1779e1fbf,r&b,spotify:track:6CTWathupIiDs7U4InHnDA,23.0
0.883,0.584,7,0,4.39e-06,144.975,0.784,Consideration,"Rihanna, SZA",2016,70,https://open.spotify.com/track/6t90Z9XkdsHD8xMxro6KRP,https://i.scdn.co/image/ab67616d00001e0233c6b920eabcf4c00d7a1093,r&b,spotify:track:6t90Z9XkdsHD8xMxro6KRP,19.0
0.674,0.506,6,1,0.0,145.965,0.183,Sky Walker (feat. Travis Scott),"Miguel, Travis Scott",2017,70,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,https://i.scdn.co/image/ab67616d00001e025e9dff10c31ac14c6c6c920d,r&b,spotify:track:5WoaF1B5XIEnWfmb5NZikf,6.0
0.583,0.621,5,0,0.00106,140.036,0.399,Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",2014,69,https://open.spotify.com/track/6jG2YzhxptolDzLHTGLt7S,https://i.scdn.co/image/ab67616d00001e020d1d6e9325275f104f8e33f3,r&b,spotify:track:6jG2YzhxptolDzLHTGLt7S,17.0
0.742,0.595,9,1,0.0,101.013,0.431,2 On (feat. ScHoolboy Q),"Tinashe, ScHoolboy Q",2014,69,https://open.spotify.com/track/3jVtllWS5CFFWLQng8sKsr,https://i.scdn.co/image/ab67616d00001e0281a584f39cad5c1c6a6e9e50,r&b,spotify:track:3jVtllWS5CFFWLQng8sKsr,9.0
0.514,0.506,10,0,2.56e-05,88.044,0.312,Gonna Love Me,Teyana Taylor,2018,69,https://open.spotify.com/track/3nXrCAE44KlevAkQB2XWcN,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,r&b,spotify:track:3nXrCAE44KlevAkQB2XWcN,22.0
0.77,0.347,2,1,2.57e-06,84.957,0.0583,Come and See Me (feat. Drake),"PARTYNEXTDOOR, Drake",2016,69,https://open.spotify.com/track/6cEguiQecbXrFlsnMi2ysr,https://i.scdn.co/image/ab67616d00001e02240b49b7795e0611ccf416b7,r&b,spotify:track:6cEguiQecbXrFlsnMi2ysr,2.0
0.347,0.493,8,0,0.00366,82.887,0.308,Stay Ready (What A Life),"Jhené Aiko, Kendrick Lamar",2013,69,https://open.spotify.com/track/5nkUIVKqOqdpB6ApKgEMkv,https://i.scdn.co/image/ab67616d00001e02a0fa057b8ad3f3c4969f0c97,r&b,spotify:track:5nkUIVKqOqdpB6ApKgEMkv,20.0
0.781,0.728,1,1,1.94e-06,102.99,0.395,Bitch Better Have My Money,Rihanna,2015,69,https://open.spotify.com/track/0NTMtAO2BV4tnGvw9EgBVq,https://i.scdn.co/image/ab67616d00001e02c137319751a89295f921cce8,r&b,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,1.0
0.652,0.678,2,1,3.26e-05,72.989,0.28,OTW,"Khalid, 6LACK, Ty Dolla $ign",2018,69,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,https://i.scdn.co/image/ab67616d00001e029766f79668e76238a1c13e2c,r&b,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,2.0
0.417,0.58,9,1,1.45e-06,68.58,0.139,PRBLMS,6LACK,2016,68,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,https://i.scdn.co/image/ab67616d00001e02e4f13cd87b3b1ead6735a520,r&b,spotify:track:4AtZRwSR8BOTTQg5ihSggt,9.0
0.657,0.405,0,0,0.072,133.895,0.0673,What You Need,The Weeknd,2012,68,https://open.spotify.com/track/7IpDQcksaT8SxS7vOX4SRm,https://i.scdn.co/image/ab67616d00001e02b298538481c52f7e217ed000,r&b,spotify:track:7IpDQcksaT8SxS7vOX4SRm,12.0
0.896,0.621,5,0,0.0,121.966,0.818,Formation,Beyoncé,2016,68,https://open.spotify.com/track/6g0Orsxv6glTJCt4cHsRsQ,https://i.scdn.co/image/ab67616d00001e0289992f4d7d4ab94937bf9e23,r&b,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,17.0
0.569,0.299,11,1,0.0,81.049,0.505,20 Something,SZA,2017,67,https://open.spotify.com/track/4h6ViRoztTBpWcJ1zFT9Zg,https://i.scdn.co/image/ab67616d00001e024c79d5ec52a6d0302f3add25,r&b,spotify:track:4h6ViRoztTBpWcJ1zFT9Zg,11.0
0.416,0.298,7,1,2.16e-06,95.386,0.191,Every Kind Of Way,H.E.R.,2017,67,https://open.spotify.com/track/0Aa3g9EQoPNt6PiKjaUeb7,https://i.scdn.co/image/ab67616d00001e02b5d9c8de465654c20d77305c,r&b,spotify:track:0Aa3g9EQoPNt6PiKjaUeb7,7.0
0.555,0.507,11,0,0.0,137.875,0.339,Body,Summer Walker,2019,67,https://open.spotify.com/track/7vxLj7MREliG5i5vSnqSVr,https://i.scdn.co/image/ab67616d00001e02b5ed9187ac7f8aa281a547e3,r&b,spotify:track:7vxLj7MREliG5i5vSnqSVr,23.0
0.649,0.791,2,1,1.97e-06,128.023,0.811,While We're Young,Jhené Aiko,2017,68,https://open.spotify.com/track/4mL59LVbKgOpEACxraGYdr,https://i.scdn.co/image/ab67616d00001e027ccc8005498d9f75b03333c2,r&b,spotify:track:4mL59LVbKgOpEACxraGYdr,2.0
0.71,0.598,5,0,0.0,119.981,0.501,Loveeeeeee Song,"Rihanna, Future",2012,69,https://open.spotify.com/track/3DZQ6mzUkAdHqZWzqxBKIK,https://i.scdn.co/image/ab67616d00001e020e6cedee56e37a9a65f2164d,r&b,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,17.0
0.688,0.556,6,1,1.87e-06,129.336,0.416,Planez,"Jeremih, J. Cole",2015,66,https://open.spotify.com/track/08zJpaUQVi9FrKv2e32Bah,https://i.scdn.co/image/ab67616d00001e02262c8e955ad5c60b1d0abf53,r&b,spotify:track:08zJpaUQVi9FrKv2e32Bah,6.0
0.703,0.669,11,0,0.0,115.139,0.546,Kickin’ Back,Mila J,2016,66,https://open.spotify.com/track/5xjTqz4aYQeBnFhwMPmfx9,https://i.scdn.co/image/ab67616d00001e02c81c66bf7563402a936eb22c,r&b,spotify:track:5xjTqz4aYQeBnFhwMPmfx9,23.0
0.768,0.428,1,0,0.000491,110.478,0.147,PERSIAN RUGS,PARTYNEXTDOOR,2020,66,https://open.spotify.com/track/2SWbnWSe1onmbllRAU46uo,https://i.scdn.co/image/ab67616d00001e0215054d6a444288d6d0c03e91,r&b,spotify:track:2SWbnWSe1onmbllRAU46uo,13.0
0.733,0.676,10,0,0.0,97.448,0.701,Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",2014,66,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n,https://i.scdn.co/image/ab67616d00001e021fee82228aa487380e1ee1dc,r&b,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,22.0
0.625,0.576,11,0,4.07e-05,179.063,0.235,Adorn,Miguel,2012,66,https://open.spotify.com/track/25cUhiAod71TIQSNicOaW3,https://i.scdn.co/image/ab67616d00001e02fe113f478616e62a8fe14108,r&b,spotify:track:25cUhiAod71TIQSNicOaW3,23.0
0.692,0.736,1,1,0.0,73.987,0.217,Deuces (feat. Tyga & Kevin McCall),"Chris Brown, Tyga, Kevin McCall",2011,65,https://open.spotify.com/track/6wN4nT2qy3MQc098yL3Eu9,https://i.scdn.co/image/ab67616d00001e020a1d20ec09cab4bb17a36aab,r&b,spotify:track:6wN4nT2qy3MQc098yL3Eu9,1.0
0.539,0.414,1,0,1.3e-06,94.895,0.123,The Worst,Jhené Aiko,2013,67,https://open.spotify.com/track/2wBCrtJS3E3TimRZ5MElTI,https://i.scdn.co/image/ab67616d00001e02a0fa057b8ad3f3c4969f0c97,r&b,spotify:track:2wBCrtJS3E3TimRZ5MElTI,13.0
0.705,0.432,4,1,0.133,168.005,0.599,I Want You Around,Snoh Aalegra,2019,65,https://open.spotify.com/track/2gjidmxtA1pyj2HYrdOTG1,https://i.scdn.co/image/ab67616d00001e0296b5701b2aa3ed406eeab110,r&b,spotify:track:2gjidmxtA1pyj2HYrdOTG1,4.0
0.66,0.139,6,0,1.1e-05,79.975,0.312,Honesty,Pink Sweat$,2021,65,https://open.spotify.com/track/19gCnDoMbugHhF7eMpLpe1,https://i.scdn.co/image/ab67616d00001e0275af9fb0fa8dc8f3adef6905,r&b,spotify:track:19gCnDoMbugHhF7eMpLpe1,18.0
0.733,0.408,7,0,3.92e-05,94.947,0.291,Slow Motion,Trey Songz,2015,65,https://open.spotify.com/track/4NYwy0R3NdvORX2B6OZXBT,https://i.scdn.co/image/ab67616d00001e02e04293bed7a0440e3eea2de1,r&b,spotify:track:4NYwy0R3NdvORX2B6OZXBT,19.0
0.399,0.203,4,1,0.000163,134.202,0.405,James Joint,Rihanna,2016,65,https://open.spotify.com/track/6K4Co1NQyOnoFEJMkZHkln,https://i.scdn.co/image/ab67616d00001e0233c6b920eabcf4c00d7a1093,r&b,spotify:track:6K4Co1NQyOnoFEJMkZHkln,4.0
0.657,0.574,1,0,8.1e-05,119.992,0.211,It Won't Stop (feat. Chris Brown) - EP Version,"Sevyn Streeter, Chris Brown",2013,65,https://open.spotify.com/track/2xRYnHQdLD9ketvC01UYYT,https://i.scdn.co/image/ab67616d00001e020262c6c4ba48b91ce0a43f14,r&b,spotify:track:2xRYnHQdLD9ketvC01UYYT,13.0
0.781,0.277,8,1,0.000339,163.987,0.302,Gang Over Luv,Brent Faiyaz,2017,65,https://open.spotify.com/track/7LaI3mRTJu66r9HKdv7iBx,https://i.scdn.co/image/ab67616d00001e0258f247ab95be420b4bbbceea,r&b,spotify:track:7LaI3mRTJu66r9HKdv7iBx,8.0
0.524,0.397,0,1,0.0,80.744,0.552,Hold Up,Beyoncé,2016,65,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7,https://i.scdn.co/image/ab67616d00001e0289992f4d7d4ab94937bf9e23,r&b,spotify:track:0rzNMzZsubFcXSEh7dnem7,0.0
0.679,0.408,4,0,0.00455,129.079,0.151,Eleven (feat. Summer Walker),"Khalid, Summer Walker",2020,65,https://open.spotify.com/track/18O00Y7yrkJ0pRXm1n21Og,https://i.scdn.co/image/ab67616d00001e022e81eba4b9cf795a9e8fb383,r&b,spotify:track:18O00Y7yrkJ0pRXm1n21Og,16.0
0.649,0.478,7,0,0.0,99.967,0.151,She Don't (feat. Ty Dolla $Ign),"Ella Mai, Ty Dolla $ign",2016,64,https://open.spotify.com/track/01JPQ87UHeGysPVwTqMJHK,https://i.scdn.co/image/ab67616d00001e0240aba43042f328ad560b4be4,r&b,spotify:track:01JPQ87UHeGysPVwTqMJHK,19.0
0.735,0.453,8,0,0.0,115.002,0.335,You,Jacquees,2018,64,https://open.spotify.com/track/01jIO8SJFnpSiNLH1JaBZ5,https://i.scdn.co/image/ab67616d00001e02276ce856b01e1590c0991850,r&b,spotify:track:01jIO8SJFnpSiNLH1JaBZ5,20.0
0.568,0.42,7,0,0.124,79.89,0.453,Girl (feat. KAYTRANADA),"The Internet, KAYTRANADA",2015,64,https://open.spotify.com/track/3PFaFVWq5wucLu6s4baj9D,https://i.scdn.co/image/ab67616d00001e021c1c33c63cdbcb5788975a93,r&b,spotify:track:3PFaFVWq5wucLu6s4baj9D,19.0
0.692,0.57,7,1,0.0,91.917,0.309,Blue Lights,Jorja Smith,2018,64,https://open.spotify.com/track/1It1TxBK3xIQAB4xJkPevn,https://i.scdn.co/image/ab67616d00001e0278378dcaccec9e965e0d6351,r&b,spotify:track:1It1TxBK3xIQAB4xJkPevn,7.0
0.734,0.438,6,0,0.00292,143.961,0.645,John Redcorn,SiR,2019,63,https://open.spotify.com/track/5ibTi2YwtvbB1bTOv2I93d,https://i.scdn.co/image/ab67616d00001e02bbee5481e94a03f4fd26fac4,r&b,spotify:track:5ibTi2YwtvbB1bTOv2I93d,18.0
0.414,0.314,1,0,1.47e-05,84.993,0.09,Focus,H.E.R.,2017,62,https://open.spotify.com/track/3tZs3nVjySLbL320lP4mvs,https://i.scdn.co/image/ab67616d00001e02b5d9c8de465654c20d77305c,r&b,spotify:track:3tZs3nVjySLbL320lP4mvs,13.0
0.528,0.523,7,1,1.53e-06,93.06,0.692,Issues/Hold On,Teyana Taylor,2018,61,https://open.spotify.com/track/0bxmVPKnEopTyuMMkaTvUb,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,r&b,spotify:track:0bxmVPKnEopTyuMMkaTvUb,7.0
0.7,0.414,0,1,0.0606,60.479,0.444,Hold On,The Internet,2018,64,https://open.spotify.com/track/5tqZJUHEuqdN12RZVq2l9p,https://i.scdn.co/image/ab67616d00001e0260de86e634f2bd4d1364797e,r&b,spotify:track:5tqZJUHEuqdN12RZVq2l9p,0.0
0.778,0.824,10,0,0.0,100.024,0.758,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",2005,82,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,https://i.scdn.co/image/ab67616d00001e0227ddd747545c0d0cfe7595fa,latin,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,22.0
0.657,0.741,11,0,0.494,175.949,0.908,Me Gustas Tu,Manu Chao,2001,80,https://open.spotify.com/track/6b37xrsNCWYIUphFBazqD6,https://i.scdn.co/image/ab67616d00001e021dcba4a728ca0b17cbd204a5,latin,spotify:track:6b37xrsNCWYIUphFBazqD6,23.0
0.817,0.714,4,0,0.000132,94.001,0.714,Dile,Don Omar,2003,79,https://open.spotify.com/track/69Ej1xrGjOcHvIMtMKxK0G,https://i.scdn.co/image/ab67616d00001e02b4070df60fced11f282548d0,latin,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,16.0
0.808,0.697,10,1,0.0,95.06,0.554,Yo Voy (feat. Daddy Yankee),Zion & Lennox,2004,78,https://open.spotify.com/track/5gflgO9EPbIBf16n5TKnQS,https://i.scdn.co/image/ab67616d00001e0287d3146807ad53b05a7daaac,latin,spotify:track:5gflgO9EPbIBf16n5TKnQS,10.0
0.852,0.797,0,1,2.69e-06,96.008,0.741,Gasolina,Daddy Yankee,2004,78,https://open.spotify.com/track/228BxWXUYQPJrJYHDLOHkj,https://i.scdn.co/image/ab67616d00001e026bdcdf82ecce36bff808a40c,latin,spotify:track:228BxWXUYQPJrJYHDLOHkj,0.0
0.642,0.442,8,1,1.58e-06,148.01,0.465,Me Dediqué a Perderte,Alejandro Fernández,2004,75,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,https://i.scdn.co/image/ab67616d00001e026c9b377e0e3a5b1d6ffad86e,latin,spotify:track:4NUt1fcnO9aQAELBgXq3Kr,8.0
0.836,0.637,6,1,0.0,120.025,0.875,Colgando en tus manos (con Marta Sánchez),"Carlos Baute, Marta Sánchez",2009,74,https://open.spotify.com/track/3UI9I3e1g1y5T3SMfdgfGO,https://i.scdn.co/image/ab67616d00001e021f91da617b2e5527d58d2453,latin,spotify:track:3UI9I3e1g1y5T3SMfdgfGO,6.0
0.696,0.758,4,1,3.33e-05,129.943,0.859,Es Por Ti,Juanes,2002,74,https://open.spotify.com/track/3b1IQflSLrgzYQPGFzI9cl,https://i.scdn.co/image/ab67616d00001e0223a1613112c1ecf946f51177,latin,spotify:track:3b1IQflSLrgzYQPGFzI9cl,4.0
0.76,0.773,9,1,0.0,102.789,0.895,Caraluna,Bacilos,2002,73,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,https://i.scdn.co/image/ab67616d00001e02e1f4c211ce1ef95454bbbcc4,latin,spotify:track:7DhYjNLksXZhbRQeheAums,9.0
0.794,0.832,1,0,1.14e-05,107.657,0.871,"Whenever, Wherever",Shakira,2001,75,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,https://i.scdn.co/image/ab67616d00001e021f400a1f4d821b00824cf58f,latin,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,13.0
0.804,0.56,1,0,0.0,133.682,0.768,Obsesion,"Aventura, Judy Santos",2002,73,https://open.spotify.com/track/65H6t1WQBim6q93yM8fEwn,https://i.scdn.co/image/ab67616d00001e02e1afa83bd73aa80c0ff0ee34,latin,spotify:track:65H6t1WQBim6q93yM8fEwn,13.0
0.575,0.679,2,1,0.0,107.878,0.601,Me Voy,Julieta Venegas,2006,71,https://open.spotify.com/track/100Tm6z29RfHTdUQ6NIs0s,https://i.scdn.co/image/ab67616d00001e02a043fa84be801dca33dacca1,latin,spotify:track:100Tm6z29RfHTdUQ6NIs0s,2.0
0.653,0.827,4,0,0.0,95.223,0.733,Yo No Sé Mañana,Luis Enrique,2009,71,https://open.spotify.com/track/7nDIflSHQXzaa8zupxwv3U,https://i.scdn.co/image/ab67616d00001e0278f5270e7543a3e3238ddbd0,latin,spotify:track:7nDIflSHQXzaa8zupxwv3U,16.0
0.819,0.741,8,0,0.0,97.014,0.84,"Lo Que Pasó, Pasó",Daddy Yankee,2004,77,https://open.spotify.com/track/26QKsGW4hMuwiEE1ftUMHe,https://i.scdn.co/image/ab67616d00001e026bdcdf82ecce36bff808a40c,latin,spotify:track:26QKsGW4hMuwiEE1ftUMHe,20.0
0.829,0.878,9,1,0.0,87.991,0.883,Atrévete-Te-Te,Calle 13,2005,71,https://open.spotify.com/track/1q8NdCAQ9QUjpYiqzdd3mv,https://i.scdn.co/image/ab67616d00001e02bf3d37f1fd6a7e2cb5fd1487,latin,spotify:track:1q8NdCAQ9QUjpYiqzdd3mv,9.0
0.464,0.775,7,1,0.0,184.089,0.672,Sólo Quédate En Silencio,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",2004,71,https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA,https://i.scdn.co/image/ab67616d00001e026784cf9227f41a10b0146021,latin,spotify:track:2RJ1fg4qf2vgZKifTa4HgA,7.0
0.74,0.783,0,1,0.000308,100.011,0.812,La Tortura (feat. Alejandro Sanz),"Shakira, Alejandro Sanz",2005,74,https://open.spotify.com/track/5BSclXJTa9B0iURhUjZo50,https://i.scdn.co/image/ab67616d00001e02f342e70aacda9d78cfb6ce7a,latin,spotify:track:5BSclXJTa9B0iURhUjZo50,0.0
0.452,0.523,5,1,0.0,173.85,0.363,Todo Cambió,Camila,2006,70,https://open.spotify.com/track/4OyzSXRSadNQt5EMwASdap,https://i.scdn.co/image/ab67616d00001e027e0721f90f91d37de250788f,latin,spotify:track:4OyzSXRSadNQt5EMwASdap,5.0
0.583,0.731,9,0,0.0136,149.987,0.446,Eres,Café Tacvba,2003,70,https://open.spotify.com/track/6kdCN6gTWLcLxmLXoUcwuI,https://i.scdn.co/image/ab67616d00001e02624927252564ef4625307897,latin,spotify:track:6kdCN6gTWLcLxmLXoUcwuI,21.0
0.836,0.842,5,1,0.0,94.946,0.757,Quiero Bailar,Ivy Queen,2004,69,https://open.spotify.com/track/7mY1dIaY9vY6Jrlrjg3dRn,https://i.scdn.co/image/ab67616d00001e02774ca12732a1ae8541a45b5b,latin,spotify:track:7mY1dIaY9vY6Jrlrjg3dRn,5.0
0.751,0.731,6,0,0.0,97.007,0.973,La Camisa Negra,Juanes,2004,69,https://open.spotify.com/track/2EM9zpAc7PVeoAydmbfVIL,https://i.scdn.co/image/ab67616d00001e02c091c40987e92a9256d2f210,latin,spotify:track:2EM9zpAc7PVeoAydmbfVIL,18.0
0.732,0.64,0,1,1.81e-05,125.015,0.715,Un Beso,Aventura,2005,69,https://open.spotify.com/track/1SaEt8dwTuLDzenUu5BqI6,https://i.scdn.co/image/ab67616d00001e027ccd22cc18d53dd443c69d43,latin,spotify:track:1SaEt8dwTuLDzenUu5BqI6,0.0
0.745,0.924,5,1,5.01e-05,103.033,0.909,Mi primer millon,Bacilos,2002,68,https://open.spotify.com/track/5fSDXbY8o9pA3TKwAbfwML,https://i.scdn.co/image/ab67616d00001e02e1f4c211ce1ef95454bbbcc4,latin,spotify:track:5fSDXbY8o9pA3TKwAbfwML,5.0
0.77,0.804,4,1,1e-05,94.017,0.568,Tu Príncipe,"Daddy Yankee, Zion & Lennox",2004,75,https://open.spotify.com/track/2FNqnsX74ZlwduUAcnmzee,https://i.scdn.co/image/ab67616d00001e026bdcdf82ecce36bff808a40c,latin,spotify:track:2FNqnsX74ZlwduUAcnmzee,4.0
0.8,0.685,6,0,6.22e-06,96.986,0.899,Eres para Mí (with Anita Tijoux),"Julieta Venegas, Ana Tijoux",2006,68,https://open.spotify.com/track/4m3vLNZkFAjm30XxPXf7E3,https://i.scdn.co/image/ab67616d00001e02a043fa84be801dca33dacca1,latin,spotify:track:4m3vLNZkFAjm30XxPXf7E3,18.0
0.626,0.714,0,1,0.000851,99.907,0.484,El Problema,Ricardo Arjona,2002,68,https://open.spotify.com/track/5UJsYyBi0CdSJl0ul5aTgO,https://i.scdn.co/image/ab67616d00001e0267fc2155021365c44015deb7,latin,spotify:track:5UJsYyBi0CdSJl0ul5aTgO,0.0
0.759,0.656,2,1,0.00705,132.019,0.554,Ni Tú Ni Nadie,Mœnia,2005,68,https://open.spotify.com/track/16J6wH4Evm97ta1hDQIYQC,https://i.scdn.co/image/ab67616d00001e020cc7c67845778447805c156c,latin,spotify:track:16J6wH4Evm97ta1hDQIYQC,2.0
0.605,0.88,1,1,0.0,176.028,0.908,Ser O Parecer,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",2006,68,https://open.spotify.com/track/5sgvzXoYFCr5F5tUZdAA20,https://i.scdn.co/image/ab67616d00001e02bd9ca62c18ebe1012d956ccd,latin,spotify:track:5sgvzXoYFCr5F5tUZdAA20,1.0
0.691,0.658,0,1,4.58e-05,97.68,0.617,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,2004,67,https://open.spotify.com/track/3yEtuhGR8jOtusa29jWrhG,https://i.scdn.co/image/ab67616d00001e02ac1b009b3ad89a504b927acf,latin,spotify:track:3yEtuhGR8jOtusa29jWrhG,0.0
0.673,0.841,7,1,0.0,97.027,0.94,A Dios Le Pido,Juanes,2002,68,https://open.spotify.com/track/129lYDVKnWtlJc2PZJviuA,https://i.scdn.co/image/ab67616d00001e0223a1613112c1ecf946f51177,latin,spotify:track:129lYDVKnWtlJc2PZJviuA,7.0
0.831,0.818,2,1,0.000336,95.023,0.807,Dale Don Dale,Don Omar,2003,67,https://open.spotify.com/track/1PZrHbJjt5t7dP9OGRxcD0,https://i.scdn.co/image/ab67616d00001e02b4070df60fced11f282548d0,latin,spotify:track:1PZrHbJjt5t7dP9OGRxcD0,2.0
0.872,0.786,1,1,0.0,96.002,0.722,Rakata,Wisin & Yandel,2005,66,https://open.spotify.com/track/1kQqiC1rS1FiuVpeBKN0QN,https://i.scdn.co/image/ab67616d00001e027715c409b824e68db51c7adf,latin,spotify:track:1kQqiC1rS1FiuVpeBKN0QN,1.0
0.859,0.905,5,1,0.0,124.983,0.914,Tú No Eres Para Mi,Fanny Lu,2008,66,https://open.spotify.com/track/3df4fSoW5zsdNi5Wf3K5RP,https://i.scdn.co/image/ab67616d00001e027cd896965a4d7fbd23396939,latin,spotify:track:3df4fSoW5zsdNi5Wf3K5RP,5.0
0.674,0.774,6,0,1.52e-06,129.951,0.702,Duele El Amor,"Aleks Syntek, Ana Torroja",2004,65,https://open.spotify.com/track/0oXLSuno5adlHcPzlzs8l6,https://i.scdn.co/image/ab67616d00001e022ff95cfe681839038a35b115,latin,spotify:track:0oXLSuno5adlHcPzlzs8l6,18.0
0.611,0.82,4,1,0.0,94.981,0.786,Aún Hay Algo,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",2005,66,https://open.spotify.com/track/6fqpsCQ7jF7OgQolXgYovX,https://i.scdn.co/image/ab67616d00001e026cda9d992e4fa6fc8184d3ee,latin,spotify:track:6fqpsCQ7jF7OgQolXgYovX,4.0
0.486,0.715,7,1,0.0,84.092,0.637,Fotografía,"Juanes, Nelly Furtado",2002,65,https://open.spotify.com/track/0dEPlb8waIqRtKpLb3l6So,https://i.scdn.co/image/ab67616d00001e0223a1613112c1ecf946f51177,latin,spotify:track:0dEPlb8waIqRtKpLb3l6So,7.0
0.757,0.795,0,1,3.04e-05,118.012,0.921,La Botella,Mach & Daddy,2005,65,https://open.spotify.com/track/3dtGHZyEGmKSmQoAPcbvyb,https://i.scdn.co/image/ab67616d00001e02c1819c539413082cc821cc80,latin,spotify:track:3dtGHZyEGmKSmQoAPcbvyb,0.0
0.817,0.733,2,1,4.31e-05,127.056,0.833,I Know You Want Me (Calle Ocho),Pitbull,2009,65,https://open.spotify.com/track/13plQdOoWSSXPRUSZc5FuM,https://i.scdn.co/image/ab67616d00001e02a511f69870fa68e7ba78c099,latin,spotify:track:13plQdOoWSSXPRUSZc5FuM,2.0
0.791,0.782,7,1,3.7e-06,115.992,0.635,Bendita Tu Luz,Maná,2006,65,https://open.spotify.com/track/2JBs412fpVUuzIaIp3CyIs,https://i.scdn.co/image/ab67616d00001e0206a335c72b44d0bcd4060fcc,latin,spotify:track:2JBs412fpVUuzIaIp3CyIs,7.0
0.619,0.876,7,1,0.0,100.962,0.772,Color Esperanza,Diego Torres,2001,64,https://open.spotify.com/track/3T07pNAEVr9adeIG9i1ex4,https://i.scdn.co/image/ab67616d00001e02cadff4b84b0789b7a589edaf,latin,spotify:track:3T07pNAEVr9adeIG9i1ex4,7.0
